id,city_name_ar,city_name_en,region_name_ar,region_name_en,availability,available_units,available_auctions_units,bookable,developer_name,max_area,max_bed_room,max_price,min_area,min_bed_room,min_price,project_name,project_type,publish_date,construction_status,unit_type,views_count,location
project_375,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,الرائم للمقاولات,203.0,3,690200.0,133.0,2,472150.0,عوالي الظهران - الدمام,offplan_private_land,2022-01-06,under_construction,apartment,3278,"26.350694,50.096472"
project_355,جدة,JEDDAH,مكة المكرمة,Makkah,1,124,0,1,شركة الأثير للتطوير والاستثمار العقاري,313.74,4,1087940.0,122.13,2,386587.0,أبحر بارك - جدة,offplan_private_land,2022-01-06,under_construction,apartment,77380,"21.801902,39.046379"
project_381,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,دار واعمار للاستثمار والتطوير العقاري,275.4,4,1026235.0,200.1,4,721458.0,سرايا النرجس - الرياض,offplan_moh_land,2022-01-06,under_construction,townhouse,27286,"24.892575,46.644663"
project_729,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,65,0,1,لا يوجد مدخل,736.0,1,0.0,595.5,1,0.0,مخطط أ/ 228,lands_moh_land,2022-06-30,no entry,land,4290,"24.545152,43.902027"
project_588,الطائف,AT TAIF,مكة المكرمة,Makkah,1,25,0,1,شركة الفاف للتطوير العقاري,756.35,4,1241932.0,282.4068,4,846800.0,تاج المصيف - الطائف,offplan_private_land,2022-01-06,under_construction,villa,24015,"21.463467,40.440576"
project_628,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,عبدالرحمن الراشد وأولاده,485.935,5,1421510.0,200.0,4,662429.0,النرجس فيو - الرياض,offplan_moh_land,2022-01-06,under_construction,townhouse,37327,"24.926167,46.639694"
project_629,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,رتال,418.0,4,1036220.0,248.5,4,732791.0,نساج تاون - الرياض,offplan_moh_land,2022-01-06,under_construction,villa,32893,"24.931846,46.645391"
project_630,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,دار واعمار للاستثمار والتطوير العقاري,375.0,5,1163491.0,250.0,4,682221.0,سرايا الجوان - الرياض,offplan_moh_land,2022-01-06,under_construction,villa,36251,"24.940556,46.638722"
project_649,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,شركة الأولى لتطوير العقارات,305.02,4,1303527.0,250.0,4,844900.0,المهندية - جدة,offplan_moh_land,2022-01-06,under_construction,villa,30864,"21.768167,39.184389"
project_648,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,ثبات المسكن العقارية,400.0,5,1480676.0,240.0,4,642125.0,المهندية - الرياض,offplan_moh_land,2022-01-06,under_construction,villa,12040,"24.9473889,46.6406667"
project_650,جدة,JEDDAH,مكة المكرمة,Makkah,1,121,0,1,مكيون مطورون عمرانيون,263.75,4,832821.0,169.43,2,458641.0,سما جدة - جدة,offplan_moh_land,2022-01-06,under_construction,apartment,46963,"21.767833,39.182528"
project_666,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,شركة سمو العقارية مساهمة مدرجة,337.6,6,1224806.0,200.0,3,667115.0,دار سمو - جدة,offplan_moh_land,2022-01-06,under_construction,townhouse,26138,"21.77639,39.18715"
project_998,جدة,JEDDAH,مكة المكرمة,Makkah,1,2,0,1,شركة درة الذهبية للتطوير العقاري,230.0,6,760000.0,230.0,6,760000.0,درة الذهبية 25 - جدة,readymade_private_land,2022-01-06,construction_completed,apartment,5708,"21.552528,39.283778"
project_999,جدة,JEDDAH,مكة المكرمة,Makkah,1,2,0,1,شركة درة الذهبية للتطوير العقاري,217.0,6,730000.0,217.0,6,730000.0,درة الذهبية 27 - جدة,readymade_private_land,2022-01-06,construction_completed,apartment,13038,"21.539222,39.295556"
project_974,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,86,0,1,لا يوجد مدخل,1460.59,1,0.0,424.05,1,0.0,مخطط 119/20 - قرية العليا,lands_moh_land,2022-06-30,no entry,land,8083,"27.549589,47.726099"
project_971,الرياض,AR RIYADH,الرياض,Riyadh,1,10,0,1,شركة مرسى البحار للمقاولات العامة,199.48,5,731250.0,153.1,4,542848.0,مارينا ريزدينس - الرياض,offplan_private_land,2021-12-19,under_construction,apartment,46439,"24.562336,46.569412"
project_997,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,شركة أفاق الذهبية المحدودة,195.0,3,790000.0,184.8,3,590000.0,جواهر الواحة - جدة,offplan_private_land,2021-12-16,under_construction,apartment,10628,"21.571694,39.249639"
project_991,جدة,JEDDAH,مكة المكرمة,Makkah,1,1,0,1,شركة عراب التمليك للتطوير العقاري,215.0,2,650000.0,107.5,2,400000.0,عراب التمليك 101 - 102  - جدة,offplan_private_land,2021-12-06,under_construction,apartment,12730,"21.701096,39.209686"
project_995,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة ساطعة التعمير للتطوير والاستثمار العقاري,520.0,5,2173556.0,300.0,4,795000.0,أكنان الشرق - الرياض,offplan_private_land,2021-12-05,under_construction,villa,25824,"24.92675,46.878028"
project_390,الرين,AR RAYN,الرياض,Riyadh,1,40,0,1,لا يوجد مدخل,826.79,1,0.0,431.33,1,0.0,مخطط مركز شلاح - الرين,lands_moh_land,2021-11-17,no entry,land,20037,"23.363929,45.387554"
project_376,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,63,0,1,شركة تمكين للاستثمار و التطوير العقارى,190.76,4,546553.0,129.67,2,309911.0,نعمى - الدمام,offplan_moh_land,2021-11-16,under_construction,apartment,20188,"26.346025,49.9764004"
project_580,الخرج,AL KHARJ,الرياض,Riyadh,1,10,0,1,فرع شركة خطى الخير للتشغيل والصيانة,526.006,4,1018813.0,274.59,3,767166.0,الدانة الغربي - الخرج,offplan_private_land,2021-11-16,under_construction,villa,10157,"24.1630454,47.259627"
project_587,جدة,JEDDAH,مكة المكرمة,Makkah,1,11,0,1,شركة الحناكي للتطوير العقاري,216.0,3,832464.0,196.0,3,665028.0,جدة قاردنز - جدة -  شركة الحناكي,offplan_private_land,2021-11-16,under_construction,apartment,14432,"21.500848,39.203381"
project_690,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,رتال,1061.0,5,4422149.0,525.0,4,2612662.0,أيالا النخيل - الخبر,offplan_private_land,2021-11-16,under_construction,villa,5407,"26.3659423,50.226498817"
project_702,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة فيصل عبدالله بن سعيدان للاستثمار والتطويرالعقاري,162.9,3,733050.0,127.5,3,599250.0,اشبيليا - الرياض,offplan_private_land,2021-11-16,under_construction,apartment,6493,"24.7949459,46.802454717"
project_980,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,173,0,1,لا يوجد مدخل,750.0,1,0.0,600.0,1,0.0,مخطط البويبيات - 47/18,lands_moh_land,2022-06-30,no entry,land,2306,"26.866979,47.119182"
project_709,المبرز,AL MUBARRAZ,المنطقة الشرقية,Eastern Province,1,1,0,1,شركة مساكن أفياء للتطوير والاستثمار العقاري,401.86,5,1440000.0,226.35,5,1170000.0,أفياء السكني - الشرقية,offplan_private_land,2021-11-16,under_construction,villa,7063,"25.449809,49.651795"
project_706,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,شركة محمد عبدالعزيز الحبيب وشركاؤه للاستثمار العقاري,438.0,4,1789477.0,249.5,4,985554.0,أصالة الجوان - الرياض,offplan_moh_land,2021-11-16,under_construction,townhouse,22374,"24.9225062,46.6441167858"
project_708,جدة,JEDDAH,مكة المكرمة,Makkah,1,1,0,1,شركة دور العقارية للعقارات المحدودة,220.5,3,750000.0,206.0,3,699000.0,الاندلسية - جدة,offplan_private_land,2021-11-16,under_construction,apartment,26124,"21.744222,39.202333"
project_722,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,مؤسسة لؤلؤة فرسان,333.5,7,2100000.0,287.5,5,1800000.0,لؤلؤة الفرسان - جدة,offplan_private_land,2021-11-16,under_construction,villa,8337,"21.798018,39.097141"
project_725,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,5,0,0,شركة دور العقارية للعقارات المحدودة,324.0,5,1025000.0,125.5,3,425000.0,زاهية - المدينة المنورة,offplan_private_land,2021-11-16,under_construction,apartment,28797,"24.518015,39.688552"
project_968,مكة المكرمة,MAKKAH AL MUKARRAMAH,مكة المكرمة,Makkah,1,26,0,1,شركة ساطعة التعمير للتطوير والاستثمار العقاري,219.0,4,1930470.0,104.0,2,674800.0,أكنان العوالي - مكة المكرمة,offplan_private_land,2021-11-16,under_construction,apartment,17171,"21.347889,39.903389"
project_47,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,1,28,0,1,الرائم للمقاولات,181.0,3,900000.0,145.0,3,530000.0,الشروق - الخبر,offplan_private_land,2021-11-15,under_construction,apartment,10937,"26.219611,50.204833"
project_975,الرياض,AR RIYADH,الرياض,Riyadh,1,96,0,1,شركة فيصل عبدالله بن سعيدان للاستثمار والتطويرالعقاري,289.86,4,716800.0,109.74,1,417012.0,نزل الحزم - الرياض,offplan_private_land,2021-11-15,under_construction,apartment,29003,"24.531389,46.635111"
project_970,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة جود العمارة للتطوير والاستثمار العقاري,216.66,4,1650000.0,204.94,4,950000.0,نزل فاتن - الرياض,offplan_private_land,2021-11-11,under_construction,apartment,11723,"24.806442,46.626184"
project_712,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,41,0,1,شركة روض الخزامى للتطوير العقاري,339.0,5,1440000.0,204.0,4,880000.0,برج روض الخزامى السكني - الدمام,readymade_private_land,2021-11-02,construction_completed,apartment,4681,"26.359721,50.098023"
project_983,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,54,0,1,لا يوجد مدخل,674.273507364059,1,0.0,586.538541633058,1,0.0,مخطط الصالحية - 130,lands_moh_land,2022-06-30,no entry,land,2579,"24.606367,43.601602"
project_969,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,10,0,1,شركة راج العقارية,217.0,4,729000.0,119.5,2,355000.0,مساكن الروضة - المدينة المنورة,offplan_private_land,2021-11-01,under_construction,apartment,18646,"24.48824,39.619506"
project_101,حائل,HAIL,حائل,Ha'il,0,0,0,0,وزارة الإسكان,886.55,3,371500.0,420.0,3,371500.0,إسكان حائل - حائل,readymade_moh_land,2021-10-28,construction_completed,villa,8706,"0.0,0.0"
project_694,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,34,0,1,شركة اعمار المدينة الاقتصادية,283.6,3,2960209.0,60.17,1,456683.0,مدينة الملك عبدالله الاقتصادية - البيلسان,readymade_private_land,2021-10-28,construction_completed,apartment,2403,"22.4104852,39.08236421802"
project_697,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,4,4,0,شركة اعمار المدينة الاقتصادية,966.87,5,2611072.0,407.69,3,1422176.25,مدينة الملك عبدالله الاقتصادية - التالة جاردنز 1.3,readymade_private_land,2021-10-28,construction_completed,villa,8886,"22.4420678,39.1131563901"
project_695,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,343,0,1,شركة اعمار المدينة الاقتصادية,1267.31,1,1599680.0,427.4,1,494908.0,مدينة الملك عبدالله الاقتصادية - المروج,lands_private_land,2021-10-28,no entry,land,35880,"22.4499049,39.0975643901"
project_700,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,9,9,0,شركة اعمار المدينة الاقتصادية,323.6,4,1294077.2,69.5,1,421192.85,مدينة الملك عبدالله الاقتصادية - الواحة,readymade_private_land,2021-10-28,construction_completed,apartment,12638,"22.4611687,39.1064594901"
project_696,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,89,89,0,شركة اعمار المدينة الاقتصادية,163.2,4,693628.0,62.14,1,279660.0,مدينة الملك عبدالله الاقتصادية - الشروق,readymade_private_land,2021-10-28,construction_completed,apartment,2582,"22.4915935,39.1059594901"
project_698,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,230,0,1,شركة اعمار المدينة الاقتصادية,793.9,1,621428.0,280.0,1,265650.0,مدينة الملك عبدالله الاقتصادية - التالة جاردنز,lands_private_land,2021-10-28,no entry,land,35390,"0.0,22.442067839"
project_732,جدة,JEDDAH,مكة المكرمة,Makkah,1,9,0,1,سعيد مسفر الغامدي للتطوير العقاري,345.0,7,2200000.0,345.0,7,2200000.0,نجمة الصفوة - جدة,readymade_private_land,2021-10-28,construction_completed,villa,36902,"21.760861,39.09375"
project_106,جدة,JEDDAH,مكة المكرمة,Makkah,1,14,0,1,سندس العقارية,199.6,3,858280.0,134.8,2,403052.0,أبراج بوابة التحلية - جدة,offplan_private_land,2021-10-27,under_construction,apartment,33337,"21.576123,39.239075"
project_986,القويعية,QUWAY'IYAH,الرياض,Riyadh,1,127,0,1,لا يوجد مدخل,547.56,1,0.0,340.0,1,0.0,مخطط 139 القويعية,lands_moh_land,2022-06-30,no entry,land,6091,"23.476689,44.373787"
project_710,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة الأشغال العقارية,150.08,3,795000.0,27.5548,2,490000.0,هبيتات - الرياض,offplan_private_land,2021-10-27,under_construction,apartment,16280,"24.813338,46.7861705"
project_667,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,1,167,0,1,عبدالرحمن الراشد وأولاده,569.725,5,901004.0,262.08,4,609909.0,خميس فيو - خميس مشيط,offplan_moh_land,2021-10-17,under_construction,villa,39941,"18.350852,42.746197"
project_713,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,الشركة الوطنية للإسكان,874.91,1,1992170.07,673.07,1,1462917.64,أرض الراجحي - الدمام,lands_private_land,2021-10-13,no entry,land,12160,"26.373444,50.105694"
project_724,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,3,0,0,شركة دور العقارية للعقارات المحدودة,299.4,4,1050000.0,186.5,3,675000.0,جنان السكني - المدينة المنورة,offplan_private_land,2021-09-30,under_construction,apartment,25278,"24.423694,39.688056"
project_723,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,1,1,0,شركة دور العقارية للعقارات المحدودة,330.0,4,999000.0,283.0,4,799000.0,أنوار السكني - المدينة المنورة,offplan_private_land,2021-09-30,under_construction,apartment,18789,"24.539033,39.683141"
project_688,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,377,377,0,شركة قواعد الانماء للإنشاء والتطوير,1346.48,1,1855986.0,210.0,1,262500.0,مخطط الاندلس - المدينة المنورة,lands_private_land,2021-09-14,no entry,land,137156,"24.382954,39.670739"
project_689,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,31,0,1,الرائم للمقاولات,182.0,3,819000.0,153.0,3,604350.0,الفاخرية - الدمام,offplan_private_land,2021-08-31,under_construction,apartment,8995,"26.3490285,50.093921317"
project_707,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,1,1,0,1,شركة سكنا للتطوير العقاري,161.0,3,685000.0,90.0,2,465000.0,مجمع أريس السكني - الدمام,offplan_private_land,2021-08-31,under_construction,apartment,11090,"26.227053,50.204482"
project_135,الشملي,ASH SHAMLI,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,585.397,1,0.0,469.335,1,0.0,مخطط الشملي,lands_moh_land,2021-08-27,no entry,land,1943,"26.875936,40.332131"
project_143,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,0,0,0,1,لا يوجد مدخل,568.23,1,0.0,450.0,1,0.0,مشروع  أنوار الخليج - النعيرية,lands_moh_land,2021-08-27,no entry,land,140397,"27.463522,48.535558"
project_982,بقعاء,BAQ'A,حائل,Ha'il,1,2,0,1,لا يوجد مدخل,1155.0,1,0.0,884.1,1,0.0,مخطط الشعلانية  357/3,lands_moh_land,2022-06-30,no entry,land,1988,"27.72325,42.531835"
project_147,رماح,RUMAH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,500.0,1,0.0,495.0,1,0.0,مشروع إسكان رماح,lands_moh_land,2021-08-27,no entry,land,13768,"25.515164,47.190506"
project_140,شرورة,SHARURAH,نجران,Najran,1,8,8,0,لا يوجد مدخل,553.0,1,0.0,400.0,1,0.0,مخطط النزهة - شرورة,lands_moh_land,2021-08-27,no entry,land,106802,"17.477711,47.06493"
project_156,احد رفيده,AHAD RIFAYDAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,400.0,1,0.0,400.0,1,0.0,مشروع  نسيم الجبل - أحد رفيدة,lands_moh_land,2021-08-27,no entry,land,105087,"18.143111,42.846972"
project_154,الليث,AL LITH,مكة المكرمة,Makkah,1,5,5,0,لا يوجد مدخل,502.001211745,1,0.0,500.998535562,1,0.0,الليث,lands_moh_land,2021-08-27,no entry,land,70623,"20.158545,40.265307"
project_157,بيش,BAYSH,جازان,Jizan,0,0,0,1,لا يوجد مدخل,536.25,1,0.0,487.5,1,0.0,بيش 83,lands_moh_land,2021-08-27,no entry,land,37996,"17.378554,42.448969"
project_161,يدمة,YADAMAH,نجران,Najran,0,0,0,1,لا يوجد مدخل,711.0,1,0.0,456.06,1,0.0,مخطط أصيل اللجام - يدمة,lands_moh_land,2021-08-27,no entry,land,11885,"18.558944,44.192556"
project_164,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,1,لا يوجد مدخل,450.0,1,0.0,450.0,1,0.0,وادي جليل,lands_moh_land,2021-08-27,no entry,land,8162881,"21.37055,40.620688"
project_158,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,550.41,1,0.0,450.0,1,0.0,مشروع الزهور - بيشة,lands_moh_land,2021-08-27,no entry,land,11859,"19.950418,42.599198"
project_165,الخفجي,AL KHAFJI,المنطقة الشرقية,Eastern Province,1,4,0,0,لا يوجد مدخل,633.12,1,0.0,423.41,1,0.0,مشروع جوهرة الخفجي,lands_moh_land,2021-08-27,no entry,land,378600,"28.431806,48.435944"
project_166,وادي الدواسر,WADI AD DAWASIR,الرياض,Riyadh,1,7,7,0,لا يوجد مدخل,500.0,1,0.0,500.0,1,0.0,مشروع منتزه الوادي - وادي الدواسر,lands_moh_land,2021-08-27,no entry,land,86729,"20.415434,44.918593"
project_981,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,183,0,1,لا يوجد مدخل,1246.97,1,0.0,575.49,1,0.0,مخطط ش.ع 172 الرفاع,lands_moh_land,2022-06-30,no entry,land,1751,"27.101857,47.015506"
project_172,بيش,BAYSH,جازان,Jizan,0,0,0,1,لا يوجد مدخل,686.69,1,0.0,489.6,1,0.0,مخطط لؤلؤة الشاطئ,lands_moh_land,2021-08-27,no entry,land,53301,"17.375429,42.424493"
project_170,بقعاء,BAQ'A,حائل,Ha'il,1,88,88,0,لا يوجد مدخل,1107.199124,1,0.0,472.088256,1,0.0,موقع بقعاء 2,lands_moh_land,2021-08-27,no entry,land,9124,"27.849254,42.455576"
project_173,فرسان,FARASAN,جازان,Jizan,0,0,0,1,لا يوجد مدخل,531.0,1,0.0,480.0,1,0.0,مشروع  شاطئ فرسان,lands_moh_land,2021-08-27,no entry,land,22104,"16.69472,42.103619"
project_191,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,529.765,1,0.0,475.0,1,0.0,مشروع الملتقى - المجمعة,lands_moh_land,2021-08-27,no entry,land,1196621,"25.8865,45.39775"
project_193,السليمي,AS SULAYMI,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,584.586,1,0.0,491.252,1,0.0,مشروع الروابي - حائل,lands_moh_land,2021-08-27,no entry,land,4270,"26.278117,41.373561"
project_187,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,660.854774125715,1,0.0,437.498691985375,1,0.0,مشروع  نسيم الريان - بيشة,lands_moh_land,2021-08-27,no entry,land,10204,"20.00213,42.690259"
project_194,عنيزة,UNAYZAH,القصيم,Qassim,0,0,0,1,لا يوجد مدخل,600.0,1,0.0,230.0,1,0.0,مخطط العوشزية,lands_moh_land,2021-08-27,no entry,land,97645,"26.055917,44.102333"
project_185,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,911.497724,1,0.0,626.481789,1,0.0,مشروع  لؤلؤة الريان - بيشة,lands_moh_land,2021-08-27,no entry,land,19428,"19.993763,42.683601"
project_188,السليل,AS SULAYYIL,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,661.0,1,0.0,400.0,1,0.0,مشروع  بساتين السليل,lands_moh_land,2021-08-27,no entry,land,16444,"20.488854,45.567513"
project_196,عيون الجواء,UYUN AL JAWA',القصيم,Qassim,0,0,0,1,لا يوجد مدخل,1125.001779,1,0.0,479.998284,1,0.0,مشروع درة العيون - عيون الجواء,lands_moh_land,2021-08-27,no entry,land,518030,"26.472374,43.643891"
project_1029,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,1,رتال,421.0,4,1518503.0,250.0,4,1175722.0,نساج تاون صفوى - القطيف,offplan_moh_land,2022-08-28,under_construction,villa,276227,"26.648333,50.004139"
project_985,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,1,لا يوجد مدخل,1224.75043038715,1,0.0,599.877761807168,1,0.0,مخطط 1082,lands_moh_land,2022-06-30,no entry,land,279765,"22.489212,40.438325"
project_198,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,993.011933,1,0.0,599.998065,1,0.0,مخطط زهور الريان,lands_moh_land,2021-08-27,no entry,land,47534,"19.989785,42.697259"
project_197,بيشه (بيشه),BISHAH,عسير,'Asir,1,3,3,0,لا يوجد مدخل,667.499409379795,1,0.0,408.405732775781,1,0.0,مخطط روضة الريان,lands_moh_land,2021-08-27,no entry,land,32452,"19.998965,42.701115"
project_199,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,0,0,0,0,لا يوجد مدخل,666.0,1,0.0,480.0,1,0.0,مشروع الضاحية 1 - رفحاء,lands_moh_land,2021-08-27,no entry,land,196593,"29.591932,43.571798"
project_201,عفيف,AFIF,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,720.0,1,0.0,582.0,1,0.0,مشروع واحات عفيف,lands_moh_land,2021-08-27,no entry,land,35003,"23.881301,42.920256"
project_208,الأسياح,AL ASYAH,القصيم,Qassim,0,0,0,1,لا يوجد مدخل,553.0853,1,0.0,500.0,1,0.0,مشروع ربوع الأسياح,lands_moh_land,2021-08-27,no entry,land,10762,"26.751091,44.180284"
project_221,بيشه (بيشه),BISHAH,عسير,'Asir,1,8,8,0,لا يوجد مدخل,581.904,1,0.0,440.315,1,0.0,بيشة 404,lands_moh_land,2021-08-27,no entry,land,71841,"19.980224,42.693603"
project_213,طبرجل,TUBARJAL,الجوف,Jawf,1,2,2,0,لا يوجد مدخل,591.66,1,0.0,447.93,1,0.0,ينبوع طبرجل,lands_moh_land,2021-08-27,no entry,land,11188,"30.434211,38.374053"
project_215,الغاط,AL GHAT,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,550.0,1,0.0,494.8601,1,0.0,مشروع  رمال الغاط,lands_moh_land,2021-08-27,no entry,land,6160,"26.048902,44.989457"
project_224,دومة الجندل,DAWMAT AL JANDAL,الجوف,Jawf,0,0,0,1,لا يوجد مدخل,514.63,1,0.0,480.0,1,0.0,مخطط منازل دومة الجندل,lands_moh_land,2021-08-27,no entry,land,52147,"29.821317,39.83236"
project_226,الخرمة,AL KHURMAH,مكة المكرمة,Makkah,0,1,0,1,لا يوجد مدخل,502.000000031,1,0.0,500.999999971,1,0.0,مخطط الدغمية,lands_moh_land,2021-08-27,no entry,land,14863,"21.967066,42.039514"
project_990,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,135,0,1,لا يوجد مدخل,930.0,1,0.0,500.0,1,0.0,مخطط النظيم - 3/ح/د/1407,lands_moh_land,2022-06-30,no entry,land,4854,"28.651999,45.233108"
project_230,الرين,AR RAYN,الرياض,Riyadh,1,48,0,1,لا يوجد مدخل,794.662854,1,0.0,395.323187,1,0.0,مشروع  سمر الرين - العفج,lands_moh_land,2021-08-27,no entry,land,6189,"23.574927,45.612205"
project_222,فرسان,FARASAN,جازان,Jizan,0,0,0,1,لا يوجد مدخل,511.25,1,0.0,483.81,1,0.0,مشروع لؤلؤ فرسان,lands_moh_land,2021-08-27,no entry,land,18500,"16.703102,42.070706"
project_239,حائل,HAIL,حائل,Ha'il,0,0,0,0,لا يوجد مدخل,1000.0,1,168592.8,400.0,1,0.0,مشروع  المدائن - حائل,lands_moh_land,2021-08-27,no entry,land,1029381,"27.392652,41.716639"
project_235,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,0,0,0,1,لا يوجد مدخل,483.0,1,0.0,435.999,1,0.0,مشروع المصيف - العويقلية,lands_moh_land,2021-08-27,no entry,land,4352,"30.360692,42.257466"
project_244,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,0,0,0,1,لا يوجد مدخل,550.000000006,1,150000.0000006,499.0,1,0.0,مشروع الياسمين - المدينة المنورة,lands_moh_land,2021-08-27,no entry,land,4505278,"24.606304,39.692125"
project_240,رياض الخبراء,RIYAD AL KHABRA,القصيم,Qassim,0,0,0,1,لا يوجد مدخل,513.003698,1,0.0,495.493575,1,0.0,مشروع جنان الخبراء - رياض الخبراء,lands_moh_land,2021-08-27,no entry,land,43504,"26.109947,43.615067"
project_242,الخرج,AL KHARJ,الرياض,Riyadh,1,13,13,0,لا يوجد مدخل,622.366,1,0.0,371.137,1,0.0,مشروع اسكان الخرج,lands_moh_land,2021-08-27,no entry,land,524713,"24.066848,47.299058"
project_380,حوطة بني تميم,HAWTAT BANI TAMIM,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,2000.0,1,0.0,525.0,1,0.0,مشروع الحلوة - حوطة بني تميم,lands_moh_land,2021-08-27,no entry,land,11477,"23.409134,46.805936"
project_382,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,1155.0,1,0.0,892.0,1,0.0,مشروع كنب الثنيان - حائل,lands_moh_land,2021-08-27,no entry,land,1383,"27.864388,42.105281"
project_379,الطائف,AT TAIF,مكة المكرمة,Makkah,0,0,0,1,لا يوجد مدخل,508.366740955,1,0.0,400.0,1,0.0,مشروع  واحة الميقات - الطائف,lands_moh_land,2021-08-27,no entry,land,2259210,"21.637815,40.390686"
project_993,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,226,0,1,لا يوجد مدخل,937.0,1,0.0,380.0,1,0.0,مخطط أم قليب-54/ح/1410,lands_moh_land,2022-06-30,no entry,land,1728,"27.840814,45.982396"
project_384,بقعاء,BAQ'A,حائل,Ha'il,1,59,0,1,لا يوجد مدخل,500.0,1,0.0,380.0,1,0.0,مشروع القليبة - حائل,lands_moh_land,2021-08-27,no entry,land,4637,"28.036816,42.318835"
project_385,بقعاء,BAQ'A,حائل,Ha'il,1,16,0,1,لا يوجد مدخل,1147.0,1,0.0,892.0,1,0.0,مشروع الجثياثه - حائل,lands_moh_land,2021-08-27,no entry,land,3364,"27.714253,42.627986"
